,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19
166,6.690039686467642,6.381587316975139,6.697316854898563,6.78871597930751,6.3560966654558495,6.92308385427298,6.844861661952704,6.559057578564818,6.755771085213852,6.820685060688698,6.669550279489238,6.548668682099368,6.483904140883121,6.7191017748723585,6.679448739056397,6.8012927773980785,6.473433738706725,6.657552046338944,6.928076782125097,6.664520282786661
167,6.513554141122109,6.609590478348174,6.56404374531031,6.553284208389014,6.628035889382229,6.942355290186046,6.428681985634043,6.614870806355171,6.598124591350162,6.899580295766528,6.6541506565228055,6.866598285580922,6.8838377667912685,6.852294086933264,6.8612574165114335,6.657837271927395,6.7015437958563,6.866865859505513,6.488681555107003,6.806908173820216
168,6.42754781213002,6.339585212545263,7.007200978071958,6.787724253461526,6.145845208587248,6.63963209586805,6.426995885719543,6.077309333656121,6.4133022164907905,6.552490503413488,6.23515690554874,6.469486360338168,6.443822093944902,6.411212973048935,6.3484819350427415,6.177266524265905,6.60978033417819,6.382484424931804,6.620224847372278,6.791021980054454
169,6.475537530454607,6.346602239201609,6.352713656839466,6.4415738985204705,5.97019008659276,6.328821348485333,6.568548175051175,6.369908072477983,6.041689601292777,6.464943150395715,6.7824588477788925,6.003563581618975,6.434355395366401,6.218048581607768,6.041693201170601,7.049193994504716,6.501691685174153,5.968230843677335,6.388125372080989,5.709590989865117
170,7.362847200614727,6.9981527344251555,7.068448676740484,6.852056242706407,7.1632719866917585,6.998542290352875,6.888362624518549,7.266217374452589,7.13992980709452,7.061087095469328,7.152650485249387,6.983511709408518,7.069037944114127,6.891711298793906,7.025505734645392,6.973542567535631,6.824505659509375,7.087328087941979,7.243947838625159,7.0547036808307215
171,6.240871157267483,6.556363089098657,6.212814186122111,6.466927287467682,6.3570706595025746,6.26452357044936,6.42026481953709,6.16382364424927,6.439942639242034,6.353818367646734,6.113864632382748,6.121820646296322,6.0953215529490725,6.272920913581736,6.499592580030588,5.997655739603232,6.396045179091308,6.4453957633338,5.928553212636478,6.023742300174341
172,6.910649901649035,6.998331174079402,6.810616867469927,6.988221795406682,6.781038040804713,7.15572728060238,6.76514130390941,6.881737499585544,7.139142696871761,6.801648942340769,6.873666742013553,7.193405705279606,7.015752749785119,6.830813788743857,7.153600705068057,7.213982874897507,6.965404361127628,6.813597431901817,6.944865675239867,7.07178061537448
173,6.617739807802741,6.621273869487747,6.90591279855067,6.827987053341592,6.17830734996332,6.225766209552081,6.735125311375188,6.284966248526973,6.516000872084891,6.580841034391339,6.60120074237686,6.640615624286518,6.584257517189981,6.727934299856843,6.722505831254393,6.954175060751261,6.619567617693763,6.698416608972888,6.558830911565446,6.698621932768345
174,7.635508177642584,7.4886114383163145,7.516043207469009,7.987300240483409,7.408558723359878,8.043856390503098,7.74826849640656,7.644452257793848,8.007030457583532,7.450064716205597,7.9052487242213925,7.638746412694827,7.838149914342445,7.565668786539289,7.489704704039217,8.02630735964479,7.672344998020817,7.947804512583451,7.854500946085107,7.902403447861562
175,6.209266724362241,6.357650324467318,6.4481102207563605,6.392712377155924,6.48853895506281,6.415650119279748,6.112633312468718,6.556071003716518,6.893393230590082,6.134505398716648,6.334968661682829,6.535127680493651,7.5719916746755835,6.529364855439924,6.057259889161131,6.617134344687487,6.0253700451100265,6.628872798789743,6.114838528368374,6.539313164553466
176,8.173860101311876,8.245535476146198,8.490144577855375,8.49508537191593,8.810105287306094,8.33961523111963,8.683539155509248,8.358643225499051,8.562986210912086,7.948601411367465,8.66957549017394,7.953207480062287,8.716831495865513,8.348708772668695,8.832360256602307,8.243944029360986,8.106275386035675,9.025132733975585,8.219316521676966,8.083767179153085
177,7.267752701560776,6.880526898671317,6.808835986584809,7.347224624937603,6.907067006266531,7.350317332349361,7.198899082144681,7.051317546130146,6.740107583953586,7.233226326242265,7.263887288879172,7.130029039999723,7.311570044306702,6.993287586195754,7.4996366225206526,7.03457528732156,7.009992671525671,6.979087750672377,6.841181252189097,7.018604350594506
178,6.022919843506131,5.721934815700043,5.522386215995929,6.202020749224889,6.274710458480938,5.9996910683161735,6.255568572617676,5.87603347564739,6.174968385487858,6.114366565509867,6.015410575669552,5.926330647768545,6.038272378636632,5.9181353818172,6.287007672779504,6.088050686026326,5.7042805186986385,6.188339467481983,5.412213962695036,6.064132168115072
179,5.352874722983566,5.496950388011698,5.780121146138302,5.644609523875814,5.4719283580749005,5.724014140358719,5.244985081167689,5.401400863235655,5.343038404599229,5.727215379499549,5.584522698955157,5.733541459281932,5.354651263421717,5.118878250421632,5.77443790705054,5.445609011356595,5.738394053143958,5.478935736369859,5.622359786444176,5.712990928085204
180,8.074933108289107,8.339925350999444,8.284194798892727,8.054720422272514,8.150470898051253,8.195849271300972,8.440320206014661,8.021143404784922,8.22491600169192,8.25709855315406,8.208528770123866,8.18795154127337,8.024577994305687,8.114239930131724,8.195928884646197,8.194688120831465,8.112376490354116,8.194772151016895,7.985124162673431,8.159476158314739
181,6.819037743253877,6.429513681113864,6.870159413710069,6.6501324968802615,6.573778661465211,6.455665059858175,6.37311596740405,6.581722393165407,6.657678994188093,6.588516267145309,6.497974143288703,6.807735566910577,6.166530410407531,6.319692607275892,6.6230200404773125,6.533212561981991,6.438329742639505,6.65009404819819,6.604444004283366,6.629793254370117
182,8.334275820037773,8.63719093503024,8.087921576298903,8.168876551096918,8.63690758082451,8.213987800588198,8.503195307635217,8.05365473665357,8.438750903776214,8.167776223332895,8.594142371081931,8.756841078217937,8.267706274527251,8.438283876247622,8.303319068292716,8.39409060970478,8.486020636485897,8.145363082735493,8.050365949387649,8.235048953395573
183,8.171394864580325,8.142928478738625,8.035260666546032,7.735702716575657,7.6177866781078425,7.400366698091326,7.938860050851117,7.9359417646501145,8.016686895465826,7.944599159379352,7.796475987776357,7.663879030419382,7.914890913011757,7.816122458742203,8.073519141285557,7.750971436934934,7.860016940390336,7.9308978416236755,7.655509355149127,8.212633661448484
184,6.918581061700854,7.179467120470662,6.847799258739559,7.225615633650948,6.923712319108294,6.77423318676601,7.209049053761566,7.3126599443677165,7.221741482461946,6.720929510499511,6.8177169514646145,7.200094451484668,7.457014291044086,6.7794781482040145,6.937394690892152,6.880979792169074,6.9696756275064295,6.812574316938973,6.845495147562708,6.906129631118702
185,7.763612318472656,7.516936612367604,7.1656332341380855,7.944757603675468,7.396499481070764,7.867160594447207,7.690143033573292,7.509448879174865,7.859305564426585,7.6185021757555464,8.203171239480431,8.001848156855885,7.6555029585406205,7.554678544429892,7.242917832111503,7.780368219937129,7.492598212592554,7.761621009568271,7.85772590959318,7.537625271556468
186,7.099472128108948,6.766512725659946,6.8618871014754355,6.741040607221776,6.981350955409518,7.0555690958684565,6.770059127554585,6.917137790448908,6.7949335504602715,6.787002840360228,6.598160853688561,6.910356681362404,7.243501623630397,6.804778082464976,6.81080491200565,6.787470803986391,6.75003705652597,6.685744932915531,7.029999329264831,6.680822336065708
187,6.854865552353895,7.049055736739868,7.181702824344043,7.015854247847579,7.01139164767058,7.0007287087905645,7.0695578508568815,7.1279830572616465,7.175748276781642,7.218886406802423,6.868659949815282,7.041974269697064,7.2747002707002935,6.986665134246314,7.160535993601427,6.948002301920606,7.1939596115639315,7.28221117492639,6.972317972771313,7.040569819113642
188,7.3921398237204485,7.446625716058339,7.485577414559334,7.34087709105561,7.367327839608107,7.35342729855915,7.400625271935647,7.236809795632711,7.304866689123317,7.250166246169202,7.560168924560635,7.498046191320926,7.353144082270994,7.104500962921218,7.373321250325132,7.626245145058281,7.226793603848467,7.3339103786670705,7.459324543387041,7.671768973797525
189,7.250436046414508,6.444704630738618,6.59195942525788,6.651202891671327,6.797825076313306,6.850085676676659,7.05450114164164,6.80463237289318,6.888313419065929,6.799366488227344,6.703989829376212,6.8623791270006915,6.692917207931687,7.1335144002194095,6.513378362814342,6.606989816831811,7.047875781815823,6.3254200936979235,6.4269501004943805,6.998169956601388
190,6.039747867039322,6.0986147671727,6.048029219163566,6.09521093984381,5.964743629643146,6.166207157703923,6.0270024893816725,6.291386426094206,6.263615471758227,6.157534259894231,6.112675365697262,6.37848750727365,5.950604184155235,6.05964721244911,6.38286725772466,5.922283979615134,6.31595554575579,6.270614259576331,5.957868030571888,6.081091294745091
191,7.154935498225134,7.252982538590922,6.911667642649861,6.92561736381599,7.401481661630078,7.363777490578007,6.885272856077735,7.234042153387955,7.4336370341018725,7.286040738952481,7.149995937335919,7.3598801959138775,7.311326115386226,6.941846070588634,6.87297558663058,6.694972141978342,7.0602851602890055,7.430137586118442,7.281958363658733,7.139895100834041
192,7.213102673214941,7.029396882419864,6.861832452203031,7.270035260049472,7.0826699142437235,7.203627442056338,7.508147601556367,7.21697112912726,7.2960521710415005,7.287697684798568,7.170756241070862,7.199376302974286,6.96024614799568,7.096017018253747,6.821812921852637,7.195350915366808,7.058662200402237,7.017346892896194,7.133971560576388,7.088278402479546
193,6.816824755431654,6.5479404763102025,6.1397386940475585,6.527699943489725,6.159786801758855,6.971792284537287,6.493154166681508,6.599899929777404,6.166380845513116,6.8024832476117805,6.396127119094679,6.482659583468497,6.567542041772112,6.240473365705689,6.757348878703313,6.531010321590994,6.52565092768125,6.186339386346484,6.57670145471007,6.355619910240181
194,7.075489478726608,7.47282015413349,7.431140699081159,7.510461605370814,7.507940981127504,7.422516948794698,7.33977412035831,7.272787715029326,7.227296377604745,7.374012510551156,7.142432046580886,7.49346490159709,7.492971237851645,7.142671626653604,7.336234845906613,6.858445236876549,7.259861900770462,7.730629893294161,7.600611471136916,7.801616324748123
195,7.31617123920899,7.2940214069150375,7.342951367885478,7.185274615522031,7.2267763703412,7.504288710443934,7.234564546003439,7.322986740299044,7.405331614312615,7.474397014638674,7.237674571429192,7.219369441617438,7.131106121734547,7.124734160715547,7.0668140270367035,7.31836894137235,7.208044916938249,7.264689381807705,7.099396882679955,7.370289301954479
196,7.46777956383907,6.9703061504715045,7.2524346407663405,7.173474846597181,7.340449926645327,7.588389614536653,7.422125336943007,7.4277800407424905,7.246557828275153,7.293692033582393,7.514171684520685,7.495172860849836,7.405948593669885,7.236767456424298,7.155990009462336,7.428998387156918,7.547845756964473,7.307070644498754,6.567856512333183,7.742277347464778
197,6.6418457621637845,7.005754626392076,7.280152432685883,6.917986376383819,6.8604757309944855,7.014024917488489,7.271343875009366,6.907573195804226,6.8609122683717025,6.811860819542762,6.566285950922692,6.880655430270892,7.083157093649291,6.70235020760616,6.532049239994755,6.770130660618303,6.84909813758977,6.5354992754976315,6.62216761478792,6.817272486424104
198,5.800093333800158,5.637664205179591,5.786753496724932,6.190771244515821,5.497391615395236,6.11077747355626,6.0138027728598615,5.957666407834374,5.549523755554528,5.982148864717095,5.760619098395036,5.909840367233855,5.576459467939065,5.912264109746571,6.106566908784387,5.44917032570649,6.273257717413797,5.495480493187972,5.896186985020066,6.117197229827909
199,7.962764214022364,7.99798272559778,7.976236854733846,7.799774197694134,7.530706757599845,7.8221971917506545,7.944352994970327,7.920297782209129,7.696311145761017,7.8444101301422355,8.041901655159608,7.869227475174732,7.803303290383694,7.881735569890351,7.841860208388015,7.849339138928359,7.6772975052620325,7.894856273540155,7.528764838466932,7.860167496343172
200,5.75364701194971,6.62442324594698,6.28271384356178,6.293420741894913,6.216217626868573,6.41859393621979,6.208929618483959,6.2910024447461055,6.253533958412068,6.176832122099075,6.171707299891521,6.784910153191655,6.082619573755565,5.912301102265161,6.4788354754085224,6.085985823936212,6.475269798837214,5.94944627612427,5.7805390904791984,5.753371017744257
201,6.234891265651825,6.20894574522026,6.049359331805892,6.295730536746677,6.118070842901043,6.0073850509145945,6.38343679810696,5.9858595344879415,6.571668009478429,6.611422557094503,6.313517822153437,5.951490702608787,6.078586778472349,6.292936602930245,6.37603649101869,6.032493723988128,6.003053637623203,6.261490617792675,5.804941577576774,6.186560179488594
202,8.562642756907254,8.67721006346441,9.013413262151783,8.614693177142152,8.628517341438153,8.848046147345975,8.697763683959762,8.391508778307742,8.230413724245778,8.666384151865024,8.25150025995481,8.306364794321816,8.847520642683543,8.703140126645609,8.264331241582157,8.583854793788143,8.486421849437379,8.381702607040767,8.459308530398882,8.346641255115156
203,6.9393701624090625,6.732355548547595,6.823871007038551,6.894207788060875,6.855924027039597,6.901031988023336,6.302465199977448,6.7843458721342,6.999485485593681,6.928523912471401,6.996320286168312,6.859373063147287,6.851507081371464,6.721850163795196,6.7784798460033,6.818738650813325,6.768898863661292,6.763874215772076,6.6595443066463105,6.778814350422467
204,6.050988436037077,6.02088235004888,6.000676851511667,5.998983661530167,5.894809510702105,5.80509884403722,6.102896425010171,5.919582441491114,6.1507608061436185,6.051902399325,6.068938039337771,5.932920475324094,6.248650506241237,6.18821703894843,5.9334767410507165,5.9389275023057575,5.818283381918889,6.224334172943453,6.048060231780266,5.643799105243771
205,7.348898545987414,7.2455832056168425,7.498785729006918,7.152716291216292,7.585216578470568,7.617633891452769,7.502824933027767,7.032707848152371,7.238038582061754,7.244309079057755,7.604045329136158,7.659072371028104,7.350989205900799,7.589107371534497,8.024282096790678,7.641702102265711,7.3614072216512305,7.284583124175057,7.535793973671261,7.928413744825417
206,8.044280467693657,7.956901414524205,8.172791150862228,8.500262414732127,8.176452174698092,8.379100097183048,8.304116407240253,8.301769226804867,8.172448136493387,8.16163786283392,8.305552094516724,7.93223011864065,8.25754032695297,8.415826252789445,8.250727911373446,8.369872172826419,8.441046114953576,8.43083130148094,8.290149565512888,8.390228045787635
207,7.603035548932301,7.625662635982058,7.5608654896325405,7.696110757210949,7.469943981558254,7.9564883373738144,7.629352554373346,7.676194629152034,7.388181181068576,7.3476156011936915,7.6450445933941165,7.550531398424649,7.508813591409043,7.520475403099972,7.300410278848959,7.457959581374659,7.6861957366893385,7.690579391854653,7.519766444992829,7.537390462570064
208,6.339360603874028,6.450844240136844,7.0189521622551005,6.400447644383247,6.525534926925186,6.589431279000743,6.500396329057935,6.392418249314657,6.780556678993647,6.2108666675227555,6.635624767445065,6.320111791696074,6.730379473387517,6.212015845986802,6.356863378624914,6.252297857055402,6.586813360508536,6.85450399820644,6.723207140723469,6.632121791319675
209,6.516845576459126,6.824653470132933,6.692321696575753,6.503910310899734,6.600535499126683,7.037910371603907,6.134762399641624,6.694187925383289,6.742847847057847,6.812279971198542,6.989486203422036,7.140878327966391,6.521273195704971,6.803089528967002,6.234861019036298,6.51491172438935,6.7633010893822005,6.649216569654685,6.630320197757915,7.026708619628329
210,8.110570357137632,8.018905796283866,8.298513376731673,8.210442798927183,8.203048212130597,7.6763497087499,7.418357786931921,7.817602663933158,7.8762772975132265,8.074716315961679,7.802306680727881,7.847173287589865,8.03932843621276,8.111418603386301,7.788119308960766,8.149295254171243,8.177023588821246,8.042148976455653,7.776110418791901,7.840334460580195
211,8.006138467011057,7.778689996482976,7.823120678367997,7.801561898580649,7.700521806505822,7.7680412333908,7.806133233468314,7.748064017790835,7.691839473829251,7.834634836932948,7.842331888701633,7.89353023349577,7.78188855392794,7.806588692623404,7.701027773686899,7.8260002064229965,7.799795011572579,7.629007472255322,7.820657525907147,7.832390364157116
212,7.174396074772817,7.896459715726641,7.624324743748904,7.86678836773177,7.769704317693499,7.4969899524338395,7.79369175953577,7.4531677881187495,7.969918065187658,7.9138852730083045,7.162081042487706,7.865680568962864,7.846324071726012,7.527799029034731,7.9970846299323926,7.718949297454335,7.5024957744129175,7.874463328201897,8.020181589106583,7.860795092199359
213,7.804251847304922,7.953200587756802,7.802905891706967,7.959954066288398,7.902839110270608,8.396730966605134,8.07894023647819,7.813021558239583,7.7310356589325195,8.084975500238105,7.991191492424612,7.65258980468591,8.145436476399095,8.020629122720061,8.002187580107371,8.012640660736764,8.17256607413719,7.7183751426579885,7.743813685957859,7.949870299019346
214,8.79452025803645,8.514831284890583,8.490966321733776,8.449349973553948,8.734532105017186,8.77130287009803,8.780812525806052,8.429458082671422,8.652585922830518,8.40061519979243,8.519183633709117,8.239949349457902,8.400758099609773,8.391095965232912,8.506308663576073,8.705065463471628,8.341330642765872,8.33881194230801,8.536947471954718,8.614276417492007
215,7.385520065515705,6.96116254222337,7.134333547948123,7.679345639605437,7.735545286420812,7.5737557040979535,7.524087467477418,7.427060106592187,7.68920131905527,7.3757964661594055,7.495238677107109,7.794159494852295,7.631054441419549,7.25546556929558,7.230971495943729,7.245525345543896,7.3602677166634045,7.277431401990359,6.896083038630396,7.385529899263361
216,7.687684624945833,7.789299007709571,7.629792670139242,7.659116050615639,7.575558772839534,7.387963081930929,7.394683780414114,7.437719590111781,7.419437789817328,7.479452456519958,7.418109747252817,7.356676259205216,7.304473123750345,7.64897680895812,7.607370023811816,7.713916363642486,7.17950149045496,7.52303618888263,7.21847930615134,7.704423122562341
217,7.336074173945449,7.484164708920872,7.241296097714416,7.366124705066326,7.408212929115933,7.561112028148893,6.968879591385949,7.617756049749918,7.268962014597072,7.390194987069959,7.1659274089378435,7.316560371286823,7.085438084144081,7.208339578716096,7.28178678996518,7.298439167230363,7.4915086270741655,7.295958018118236,7.115391164701428,7.429400855741369
218,5.538421677119952,6.381026712206587,5.706015760439673,5.808338990066737,5.951535374526844,5.782115317606108,5.909058657713828,5.807300506936412,6.150611087557742,5.680297996075615,5.669040349061718,5.882092652029719,6.276874907369843,5.8308368779224375,6.065187157602516,5.68711027352702,5.724252504558686,5.556775457094311,5.904783928135057,5.641484743270172
219,7.779021182466407,7.608691105874765,7.881099936041286,8.000384197503957,8.195073476363016,7.907170907271695,7.794250932024978,7.846020672006823,8.127524777207466,7.396359412866586,8.145935834153242,7.763894183844293,8.535094975057538,7.9817379603193235,7.517745513987221,7.643893969464342,7.373293360719945,7.82550945205624,8.336139879483076,8.070533371569075
220,7.752071224069777,7.570730730102038,8.178616000150527,7.599345971270608,7.947419989762668,8.095689437799866,7.441434173935559,7.8804407055265635,7.662493699626372,7.598415753393237,7.604312537982896,7.695498236797393,7.564926171991635,7.881800032118585,7.712244802849898,7.882138405549558,7.77666450994993,7.724455575211826,7.847267599945356,7.611283315284311
221,7.917914673276836,7.971684920727872,8.164236726345376,8.060279993447502,7.681073206896336,8.016744124421644,7.623107860302103,8.077789575273059,7.985135593702854,7.9465190547265445,7.7225482627431,7.837074563117536,7.523089359922734,8.026432347540508,7.83195841650119,7.877506820830356,7.8618772146005504,8.204003921992667,7.854881500772525,7.78969377439712
222,8.335306477158564,8.151767658527344,8.28586015955923,8.067037212400862,7.9332081922926045,8.197392095542577,7.833829638330615,8.058399769673894,8.074941710791455,8.061581121472368,8.208463732265477,8.296425723733861,8.038115070185583,8.063662855110728,8.227389229703574,8.03607130505057,7.930148260912922,7.860669139981733,8.054629691006985,8.06649497517121
223,7.556065978923982,7.894152128378552,7.68300436863057,7.928354961991898,7.698648487497044,7.661974533928249,7.794348177343034,7.876764421762824,7.738156408479303,7.600216393408483,7.673514363061807,7.877895633318797,7.742262501621032,7.721726566888522,7.493306736402507,7.978958853047069,7.6749703884704665,7.50404741994371,7.738196509354017,7.540448310348608
224,7.6407488347351205,7.650183889701177,7.560853298498804,7.684818793644951,7.479501478431263,7.567116279589213,7.49817472989732,7.330749026038404,7.648200150922584,7.70508968481965,7.682543653381212,7.519651894065444,7.504901027890752,7.630152804767443,7.592988042139991,7.4294726151567385,7.681043417618916,6.80900259862671,7.425042743958819,7.374347993209282
225,8.38347849988247,8.057749901072274,8.02412554107194,8.113306028503967,8.01551913303911,8.009230924614322,8.008500629088784,8.073334352106254,8.223783517478656,8.130045909040842,7.741353996181568,8.377045182510633,8.40056909232508,8.266354457574224,7.869207125296969,7.849406982916069,7.969033699141556,7.905705768601212,8.125081442823928,7.915036879104507
226,7.880483064100355,8.026357685894258,7.84828164787176,8.074328975055975,7.542161899737517,7.610098882810675,8.040993983765821,7.925309771994133,8.198056962163559,7.803957169743703,7.66954707965827,7.652068570523475,8.026006255755846,7.717765402307205,7.920231931738817,8.017894722067537,8.143995317896541,7.786711749423322,7.71654599579341,7.898114563833076
227,8.268643415882487,8.202490663868574,8.492218360216247,8.10021447133683,8.274298274231715,8.492669484583004,8.364481665073736,8.347139731635407,8.329580311931394,8.490276318170611,8.429197385833866,8.409929187968867,8.339497213079659,8.56672723245758,8.098851572762456,8.42999444084932,8.264787851783051,8.226407380784531,8.427233855771304,7.981391788499673
228,8.02513668922842,7.702919821047125,8.480783974410016,8.102493325050963,8.338928049111551,8.496142117346846,8.023748806198865,8.043863317020401,7.802378400476746,7.976452575051398,8.467655801998713,8.101043580940745,8.147212107301305,7.985849724534448,8.260872417388889,8.546543191981861,8.278272342648844,8.633491003351805,8.321571196871126,8.24924394945995
229,8.085976607920518,7.819234784832458,7.700863070350378,7.786854791139073,8.102664658188177,7.713966636961619,7.767200905356434,7.914509265256854,7.579426242501571,7.657180256680318,8.11300845380094,7.741818481435064,7.942288410859616,7.877855942267988,7.753840771769253,8.01326617923932,7.916442902093278,7.728330622046865,7.788587708835334,7.582117935327512
230,7.2869005518439085,7.318657923744897,7.247705469903664,7.2133646448896975,7.033041936970025,7.47013972234164,7.029112303067901,7.204641848232782,7.115346498900087,7.124879331348508,7.143096332580496,7.1988082468192225,7.261752122209253,7.16041751148029,7.158821660155429,7.169271875593039,7.084832320982386,7.261453794090111,7.373188300964791,7.144920444851481
231,6.406321542666241,6.17746145971173,6.852535491411915,6.6743802284002705,6.748424243054806,6.909132138374456,6.438454528243023,6.794449149228164,6.6835934726094415,6.7146074735660655,6.533697298852999,6.635413818767578,6.855238382596722,6.71551114371233,6.470162442751391,6.6346710840130525,6.663927070490994,6.851297129572355,6.513963585368932,6.788961402153827
232,8.55507534049916,8.678841604883731,8.434175290220718,8.436095128768079,8.264491510905449,8.102039466605762,8.977934069932601,8.656646534640947,8.378144487518854,8.392353334799365,8.36012709010504,8.519543235032698,8.371506134605529,8.539218132654128,8.249328681515362,8.644135023727648,8.60650791352551,8.536050215668292,8.508581446441855,8.418381456961773
233,8.025624917987646,7.986270301648019,7.630022860050469,7.963166812568559,8.585683179356081,7.612571160756399,8.196728981438916,8.110947360996041,8.360528172773082,8.011099164124616,8.214318822073281,8.44022329358348,8.500839552642075,8.048870967526607,8.089710523725744,7.900748484076326,7.840433199634948,8.177905701962004,8.335320427411727,8.306055724790024
234,8.611218862626263,8.159629479793422,8.354533086944706,8.538995888615721,8.19809945880803,8.342314984939238,8.70221829946545,8.012417259107579,8.27462005908751,8.333685751968009,8.363577954108823,8.109308335465384,8.534266090439736,8.456541307758608,8.500723980629537,8.47980609522827,7.986354212112475,8.309609934125804,8.49263712045324,8.232836980048704
235,6.561856647762288,6.344959735490368,6.440503616029433,6.455512547576857,6.819754670196582,6.5938362465433835,6.521753527140218,6.382205148206511,6.535165448728599,6.363271455323661,6.349933268183297,6.52042027905885,6.483278538471283,6.4627601357632685,6.3446986987670515,6.3531952589953935,6.281411190635398,6.39791367184163,6.386672225769555,6.99707690703396
236,7.889263403647414,7.538546986298828,7.12833024850518,7.632868423320344,7.2492801243411416,7.8287308000533615,7.71285645946967,7.119630155125467,7.007298183056956,7.612939595919208,7.458542549393192,7.1011778020012555,7.593986099736109,7.732740324915042,7.551426792905378,7.3981862989509395,7.3332002978650195,7.2973044793006725,7.428482865315355,7.590289098035605
237,6.5010692644608365,6.539802560061651,6.105802906194873,6.147510028412231,6.213414689553688,6.563065550692846,6.629206663170527,6.422232762177668,6.634191393204945,6.30504703704906,6.07513737742491,6.50374373370927,5.743103640151134,6.346594863375265,6.186331896341651,6.2155902186969065,6.340444082601389,6.118418362875919,6.1412472845715005,6.261939537904613
238,6.499074292015942,6.191580308818942,6.449016650994491,6.661169751296896,6.450689145364924,6.416570002068099,6.509336342075062,6.522905130664452,6.263984356587123,6.619830115823204,5.972961888919995,6.196265098292516,6.284565186334781,6.584681788213832,6.094407294054005,6.347310006599102,6.135236298483655,6.200586071329019,6.191635743313954,6.446647074745501
239,7.672997394819959,7.633831422587194,7.721033572327777,7.380925057260837,7.8471007114179265,7.653348291156037,7.148202620342374,7.364203641800589,7.483775452929192,7.445689461094826,7.668409676634556,7.67375206597082,7.52129796195562,7.454902903627277,7.561330040243101,7.6607985559645275,7.768818015035307,7.881737636011605,7.529729210472621,7.562425125450543
240,7.583647794971723,7.243613891340836,7.084051574584378,7.441281165293454,7.3345492819965425,7.622531086277972,7.137571633446697,7.607953538244006,7.529667993928854,7.338496277873523,7.401553630889142,7.134036676435384,7.319579261633669,7.3123425490047245,7.2985051129562395,7.290474573805726,7.159478042422192,7.168183776352324,7.231813552796422,7.3435340752868985
241,7.267312013367816,6.703955827184062,6.954548244727605,7.7305001637827,7.467876559586729,6.929856633425355,7.168402869981723,7.288576745624773,7.247478197075392,7.437210988469909,7.467667863271945,7.115804210623138,6.857727373440619,6.896834506971276,6.651559533986914,7.377502166965757,7.430809037854148,7.318612520617824,7.144639678232583,7.0687310802031895
242,7.030350425545102,7.41316796966341,7.179016078088955,7.357130840760434,7.439017599729638,7.615730056526662,7.5904424644170145,7.374268250956126,7.281969661294713,7.502948032836822,7.458661757977511,7.478911394065605,7.307347505508597,7.4670499953101785,7.276394079495056,7.479386810142103,7.280355417514408,7.52009853551008,7.252464185871702,7.463973131102723
243,8.375692336664123,8.144773896599588,8.281790110053436,8.362545795292933,8.158789802184469,8.482033360243186,8.256209963446917,8.490088086472905,8.393758131408749,8.399954075509449,8.04389925301221,8.460607866424514,8.489172855631951,8.375500573032276,8.139695734074902,8.680657726886714,8.098222045329805,8.07576811557814,8.388921171188159,7.989797583604957
244,8.46314780284559,8.64383572389314,8.722715920215688,8.721176194969988,8.412545630129715,8.750497670843401,8.377170465792883,8.331075078520893,8.457062190483857,8.2575843481515,8.433909930393334,8.057283041118353,8.6931965792652,8.483429549998416,8.234375340787267,8.409978839118795,8.407267193069384,8.240328382383018,8.554483951893062,8.382867858672377
245,7.74718925565419,7.909732843698151,7.940796527247314,7.599177324305569,7.849101857269918,7.666377895850881,7.521973246179135,7.670004423429466,7.860853977594425,8.174861293012178,7.5273583615761925,7.739367223133889,7.6295369819730725,7.631621869757348,7.633613980798224,7.840265615194969,7.758723045014467,8.14628271678937,7.761857975778061,7.892197665449744
246,8.394239407404202,8.505545739099453,8.630362546887987,8.300880225885356,8.066946213238387,8.369522473541814,8.619400351122323,8.497379106224702,8.211356517878988,8.329947548073127,8.40822926497923,7.904645760445376,8.389164792840704,8.05069480123762,8.248959273890577,8.138755704086304,7.845021013729024,8.12923772296378,8.128861727867868,8.178154475478616
247,8.556207644611629,8.403821495534057,8.313196889824741,8.527338403593182,8.780454529003691,8.607290609886608,8.660966085366589,8.449259983986165,8.31812228234256,8.351069095502366,8.678626596347751,8.695235840971367,8.306053483357815,8.63305651669941,8.899344640984417,8.549898467131465,8.441863643022302,8.749211631275719,8.373670395350366,8.452610730843691
248,7.336294359894875,7.190601161598325,6.9994115991527055,7.301485440645896,7.3891638954137875,7.232085971900715,7.5350940754101075,6.992284018927338,7.068405479596752,7.196705578884391,7.33669841700144,7.2413903864985185,7.3959116803272895,7.1471753889876615,7.4569292808257615,7.4332679885431165,7.163526171037033,7.248027749022976,7.122400764489521,7.063978043612861
249,7.8524079965496885,7.452739784226727,8.118277344823689,7.723743987505717,7.849281121305289,7.746534099639916,8.23797300441693,7.335409326914979,7.459586385676543,7.547364305944947,7.5283764792181005,7.956102959549124,7.705805235453688,7.660549852176578,7.522160567050647,7.839037866718194,7.5225106846387435,7.86860477904084,7.698430756718743,7.518804491913013
